,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered
5209,6427,389,2127,3911,185,17,68
5210,172114,4729,144598,22787,993,18,3218
5211,1979912,112714,524855,1342343,18127,940,6333
5212,28479,818,12892,14769,402,13,235
5213,39904,283,22740,16881,528,2,465
5214,267915,41060,1257,225598,1159,291,2
5215,22142,405,3013,18724,683,21,362
5216,10484,732,7074,2678,102,8,123
5217,25987,735,7991,17261,1226,18,423
5218,14103,227,5226,8650,428,10,775
5219,17005,673,15910,422,26,1,35
5220,8530,102,4720,3708,339,4,114
5221,16200,31,11109,5060,469,2,503
5222,74865,1012,15900,57953,3190,37,563
5223,51066,288,25667,25111,801,6,1161
5224,59569,9629,16392,33548,132,10,68
5225,15281,512,2261,12508,637,25,71
5226,2775,161,2063,551,47,1,14
5227,772416,39680,413916,318820,32913,1274,17179
5228,181062,2475,121780,56807,5697,192,4419
5229,43682,1433,16566,25683,1604,61,107
5230,4390,96,565,3729,131,6,26
5231,1461,12,722,727,86,1,5
5232,4181,41,2174,1966,186,3,129
5233,9824,330,7111,2383,73,2,58
5234,20808,550,12318,7940,393,6,110
5235,44440,3720,21862,18858,523,30,842
5236,38284,1342,10289,26653,1455,36,503
5237,3274,64,1438,1772,83,4,19
5238,2506,35,401,2070,170,3,22
5239,192394,29322,71952,91120,545,23,326
5240,3375,22,978,2375,128,1,40
5241,186522,8752,170630,7140,16,16,501
5242,8221,316,1504,6401,355,27,91
5243,7360,290,809,6261,425,19,22
5244,4027,551,2355,1121,10,1,31
5245,286605,8102,135206,143297,10459,352,536
5246,34316,1959,12129,20228,1240,36,715
5247,177938,8506,140590,28842,2011,81,2133
5248,15414,426,6214,8774,1146,34,383
5249,235763,34114,169939,31710,202,71,1293
5250,17146,922,15217,1007,35,2,76
5251,13319,67,8345,4907,245,6,330
5252,3094,89,1048,1957,105,1,175
5253,33823,275,23288,10260,683,2,1126
5254,2093,26,1572,495,38,2,89
5255,1733,74,1369,290,6,2,31
5256,1162,10,296,856,24,1,22
5257,8338,118,7014,1206,2,1,39
5258,1667,96,948,623,81,2,17
5259,1283,71,142,1070,121,10,3
5260,129184,15357,93930,19897,4883,708,3182
5261,10321,371,5930,4020,296,6,133
5262,8508,211,7565,732,71,1,72
5263,13873,382,4351,9140,409,17,145
5264,3364,164,1664,1536,125,7,6
5265,18887,84,5640,13163,689,1,1488
5266,17889,413,10977,6499,656,10,416
5267,208823,5903,98031,104889,5087,165,5102
5268,23732,1027,4895,17810,740,10,159
5269,27842,1206,13411,13225,282,23,215
5270,35600,1497,21742,12361,294,5,403
5271,73595,66,49413,24116,1716,4,1844
5272,20945,1360,15103,4482,196,6,193
5273,493023,6350,252295,234378,8393,216,10378
5274,112288,819,77954,33515,3717,36,1615
5275,12031,251,11348,432,66,1,80
5276,55421,1210,31505,22706,2430,48,2499
5277,6582,401,2202,3979,155,12,75
5278,173036,4746,146839,21451,922,17,2241
5279,2000706,113631,533504,1353571,20794,917,8649
5280,29015,841,13257,14917,536,23,365
5281,40507,284,24017,16206,603,1,1277
5282,269101,41310,1269,226522,1186,250,12
5283,4623,19,3532,1072,103,1,73
5284,22890,426,3326,19138,748,21,313
5285,1385,35,1001,349,44,1,21
5286,10589,741,7255,2593,105,9,181
5287,118,5,41,72,5,1,1
5288,27373,765,8332,18276,1386,30,341
5289,14669,245,5466,8958,566,18,240
5290,17034,674,15949,411,29,1,39
5291,8882,108,4930,3844,352,6,210
5292,16667,34,11487,5146,467,3,378
5293,78052,1049,16747,60256,3187,37,847
5294,51816,293,26643,24880,750,5,976
5295,59711,9636,16453,33622,142,7,61
5296,16165,533,2372,13260,884,21,111
5297,802828,40919,429965,331944,30412,1239,16049
5298,3086,168,1688,1230,93,1,24
5299,186698,2648,126444,57606,5636,173,4664
5300,45212,1488,17366,26358,1530,55,800
5301,4515,98,567,3850,125,2,2
5302,2219,84,1893,242,8,1,7
5303,9855,328,7166,2361,31,-2,55
5304,4398,37,2519,1842,25,3,259
5305,21437,561,12541,8335,629,11,223
5306,39726,1377,10691,27658,1442,35,402
5307,3373,68,1504,1801,99,4,66
5308,2670,40,434,2196,164,5,33
5309,7064,325,6200,539,24,1,400
5310,192819,29349,72269,91201,425,27,317
5311,3463,23,1024,2416,88,1,46
5312,186691,8772,170961,6958,169,20,331
5313,8561,334,1567,6660,340,18,63
5314,7669,294,837,6538,309,4,28
5315,4039,553,2391,1095,12,2,36
5316,297535,8498,147195,141842,10930,396,11989
5317,35295,2000,12636,20659,979,41,507
5318,180156,8584,142663,28909,2218,78,2073
5319,16675,457,6568,9650,1261,31,354
5320,18569,300,15250,3019,214,1,82
5321,236142,34167,171338,30637,379,53,1399
5322,3215,92,1092,2031,121,3,44
5323,34432,279,24137,10016,609,4,849
5324,1402,31,845,526,14,1,13
5325,1722,97,989,636,55,1,41
5326,1439,74,250,1115,156,3,108
5327,133974,15944,97198,20832,4790,587,3268
5328,10727,375,6072,4280,406,4,142
5329,14554,387,4494,9673,681,5,143
5330,3538,169,1682,1687,174,5,18
5331,19954,89,6623,13242,1067,5,983
5332,125933,2463,40247,83223,6397,107,3939
5333,214788,6088,102429,106271,5965,185,4398
5334,24175,1036,5165,17974,443,9,270
5335,28201,1215,13696,13290,359,9,285
5336,35910,1504,22002,12404,310,7,260
5337,75071,69,51331,23671,1476,3,1918
5338,21182,1369,15283,4530,237,9,180
5339,501800,6522,260649,234629,8777,172,8354
5340,116021,857,80019,35145,3733,38,2065
5341,4759,55,2994,1710,119,3,109
5342,12102,252,11362,488,71,1,14
5343,58568,1284,33252,24032,3147,74,1747
5344,12003,277,10669,1057,56,1,15
5345,1670,24,48,1598,66,5,33
5346,6730,413,2278,4039,148,12,76
5347,31044,1937,28800,307,33,1,100
5348,4834,49,3062,1723,71,1,115
5349,174023,4763,147860,21400,987,17,1021
5350,2023656,114512,540292,1368852,22950,881,6788
5351,29706,864,13642,15200,691,23,385
5352,40986,286,25234,15466,479,2,1217
5353,270108,41462,1278,227368,1007,152,9
5354,23546,446,3928,19172,656,20,602
5355,1416,36,1034,346,31,1,33
5356,10698,751,7322,2625,109,10,67
5357,28764,785,8743,19236,1391,20,411
5358,15281,258,5639,9384,612,13,173
5359,17064,675,15985,404,30,1,36
5360,9218,113,5116,3989,336,5,186
5361,17269,36,11903,5330,602,2,416
5362,81523,1095,17249,63179,3471,46,502
5363,52520,298,27760,24462,704,5,1117
5364,59819,9646,16498,33675,108,10,45
5365,388,5,217,166,83,1,29
5366,16929,559,2431,13939,764,26,59
5367,2893,163,2119,611,61,2,19
5368,828810,41828,445123,341859,25982,909,15158
5369,3191,172,1716,1303,105,4,28
5370,2044,7,360,1677,92,2,322
5371,193452,2870,131358,59224,6754,222,4914
5372,46858,1545,17823,27490,1646,57,457
5373,4637,101,580,3956,122,3,13
5374,4684,45,2263,2376,280,4,51
5375,9938,329,7215,2394,83,1,49
5376,12286,594,11180,512,64,1,38
5377,4441,38,2730,1673,43,1,211
5378,22008,568,12754,8686,571,7,213
5379,45778,3828,22679,19271,1338,108,817
5380,41303,1422,11108,28773,1577,45,417
5381,2915,47,451,2417,245,7,17
5382,193546,29377,72695,91474,727,28,426
5383,187226,8783,171535,6908,535,11,574
5384,8982,351,1702,6929,421,17,135
5385,4426,24,3106,1296,54,1,73
5386,8132,306,844,6982,463,12,7
5387,4053,555,2447,1051,14,2,56
5388,308993,8884,154330,145779,11458,386,7135
5389,36406,2048,13213,21145,1111,48,577
5390,182525,8659,144649,29217,2369,75,1986
5391,17770,496,6868,10406,1095,39,300
5392,236305,34223,173085,28997,163,56,1747
5393,17250,924,15362,964,63,2,129
5394,3305,96,1164,2045,90,4,72
5395,34952,285,25048,9619,520,6,911
5396,421,32,210,179,11,1,4
5397,8402,119,7168,1115,33,1,103
5398,1752,101,1023,628,30,4,34
5399,1572,81,278,1213,133,7,28
5400,139196,16448,100876,21872,5222,504,3678
5401,11093,385,6229,4479,366,10,157
5402,8610,212,7618,780,73,1,35
5403,5062,16,877,4169,448,1,16
5404,15181,399,4891,9891,627,12,397
5405,3701,171,1694,1836,163,2,12
5406,21071,96,7489,13486,1117,7,866
5407,19211,421,13759,5031,625,3,2782
5408,24787,1052,5454,18281,612,16,289
5409,28577,1222,13805,13550,376,7,109
5410,36180,1505,22200,12475,270,1,198
5411,76588,70,53296,23222,1517,1,1965
5412,21404,1380,15445,4579,222,11,162
5413,510761,6705,268862,235194,8961,183,8213
5414,119942,893,81029,38020,3921,36,1010
5415,4851,56,3100,1695,92,1,106
5416,1103,51,648,404,18,1,6
5417,61927,1354,35006,25567,3359,70,1754
5418,6879,433,2416,4030,149,20,138
5419,175218,4778,149102,21338,1195,15,1242
5420,2048986,115334,547386,1386266,25330,822,7094
5421,30415,880,14075,15460,709,16,433
5422,41499,287,25946,15266,513,1,712
5423,271162,41666,1282,228214,1054,204,4
5424,632,139,28,465,41,3,5
5425,24102,451,4201,19450,556,5,273
5426,10810,760,7420,2630,112,9,98
5427,138,6,61,71,8,1,19
5428,30295,815,9083,20397,1531,30,340
5429,16004,264,6081,9659,723,6,442
5430,17078,677,16012,389,14,2,27
5431,9570,115,5309,4146,352,2,193
5432,17713,37,12191,5485,444,1,288
5433,84379,1139,17828,65412,2856,44,579
5434,53241,303,29111,23827,721,5,1351
5435,59918,9650,16547,33721,99,4,49
5436,412,6,222,184,24,1,5
5437,17842,585,2768,14489,913,26,337
5438,850514,42720,459436,348358,21704,892,14313
5439,201634,3101,137296,61237,8182,231,5938
5440,48746,1592,18749,28405,1888,47,926
5441,4724,106,595,4023,87,5,15
5442,9991,328,7219,2444,53,-1,4
5443,12326,597,11222,507,40,3,42
5444,4449,41,2823,1585,8,3,93
5445,22572,577,13084,8911,564,9,330
5446,46356,3874,22865,19617,578,46,186
5447,42980,1484,11529,29967,1677,62,421
5448,3603,72,1738,1793,122,4,151
5449,3166,55,495,2616,251,8,44
5450,194072,29401,72931,91740,526,24,236
5451,851,14,702,135,8,1,5
5452,187267,8793,171970,6504,41,10,435
5453,9491,367,1804,7320,509,16,102
5454,4484,25,3213,1246,58,1,107
5455,8455,310,894,7251,323,4,50
5456,4064,559,2476,1029,11,4,29
5457,320922,9195,162379,149348,11929,311,8049
5458,37420,2091,13776,21553,1014,43,563
5459,184955,8730,146748,29477,2430,71,2099
5460,18950,549,7515,10886,1180,53,647
5461,236651,34301,174865,27485,346,78,1780
5462,17293,927,15458,908,43,3,96
5463,3457,100,1221,2136,152,4,57
5464,1437,32,928,477,111,1,7
5465,35466,289,25882,9295,514,4,834
5466,2207,27,1722,458,41,1,54
5467,1097,28,845,224,1,1,27
5468,1442,32,868,542,20,1,15
5469,418,8,62,348,9,2,3
5470,1763,75,1416,272,7,1,16
5471,529,5,66,458,48,1,1
5472,8445,120,7311,1014,43,1,143
5473,1776,104,1058,614,24,3,35
5474,1682,83,311,1288,110,2,33
5475,142690,16872,104078,21740,3494,424,3202
5476,11459,398,6421,4640,366,13,192
5477,5335,18,913,4404,273,2,36
5478,15682,407,5101,10174,501,8,210
5479,3895,179,1705,2011,194,8,11
5480,22077,99,7530,14448,1006,3,41
5481,132405,2551,50056,79798,6472,88,9809
5482,220749,6308,111724,102717,5961,220,4591
5483,25392,1074,5706,18612,605,22,252
5484,29017,1237,14104,13676,440,15,299
5485,36463,1512,22438,12513,283,7,238
5486,21679,1394,15635,4650,275,14,190
5487,519458,6819,274128,238511,8697,114,5266
5488,123308,932,82548,39828,3366,39,1519
5489,4996,60,3228,1708,145,4,128
5490,12251,253,11465,533,76,1,54
5491,40197,26,28808,11363,347,1,768
5492,2579,87,559,1933,66,2,27
5493,65736,1423,36850,27463,3809,69,1844
5494,1693,27,49,1617,23,3,1
5495,7007,447,2556,4004,128,14,140
5496,4971,50,3288,1633,69,1,130
5497,176677,4792,150087,21798,1459,14,985
5498,2074542,116084,556606,1401852,25556,750,9220
5499,31177,890,14489,15798,762,10,414
5500,41990,288,26761,14941,491,1,815
5501,272050,41849,1283,228918,888,183,1
5502,705,160,39,506,73,21,11
5503,24766,471,4725,19570,664,20,524
5504,10919,767,7606,2546,109,7,186
5505,31577,833,9564,21180,1282,18,481
5506,16667,269,6214,10184,663,5,133
5507,9957,119,5583,4255,387,4,274
5508,18227,42,12818,5367,514,5,627
5509,87520,1171,18730,67619,3141,32,902
5510,53973,308,30103,23562,732,5,992
5511,60029,9655,16589,33785,111,5,42
5512,18459,611,3113,14735,617,26,345
5513,867624,43332,469141,355151,17110,612,9705
5514,3290,174,1730,1386,24,2,7
5515,850,73,720,57,2,1,2
5516,208572,3323,143704,61545,6938,222,6408
5517,50939,1667,19460,29812,2193,75,711
5518,4778,107,600,4071,54,1,5
5519,10024,329,7226,2469,33,1,7
5520,4465,43,2950,1472,16,2,127
5521,22962,592,13320,9050,390,15,236
5522,46751,3896,23064,19791,395,22,199
5523,44598,1575,11931,31092,1618,91,402
5524,3720,74,1846,1800,117,2,108
5525,490,4,249,237,4,1,2
5526,3345,57,545,2743,179,2,50
5527,194479,29410,72982,92087,407,9,51
5528,187518,8801,172089,6628,251,8,119
5529,11964,54,4258,7652,846,6,279
5530,9845,384,1886,7575,354,17,82
5531,8858,312,967,7579,403,2,73
5532,4069,562,2482,1025,5,3,6
5533,332424,9520,169798,153106,11502,325,7419
5534,38277,2134,14531,21612,857,43,755
5535,187427,8837,148674,29916,2472,107,1926
5536,20209,607,8121,11481,1259,58,606
5537,236989,34345,176370,26274,338,44,1505
5538,14496,77,9188,5231,258,4,359
5539,3594,103,1253,2238,137,3,32
5540,35920,296,26759,8865,454,7,877
5541,454,10,63,381,36,2,1
5542,547,6,69,472,18,1,3
5543,8453,121,7346,986,8,1,35
5544,1783,87,332,1364,101,4,21
5545,146837,17141,107298,22398,4147,269,3220
5546,11740,406,6623,4711,281,8,202
5547,5760,19,974,4767,425,1,61
5548,16085,420,5220,10445,403,13,119
5549,4057,188,1710,2159,162,9,5
5550,23481,104,8454,14923,1404,5,924
5551,144478,2729,53721,88028,12073,178,3665
5552,21418,437,13766,7215,1359,8,7
5553,229736,6688,115579,107469,8987,380,3855
5554,25930,1088,5954,18888,538,14,248
